id,creation_date,data.colecao.value,Autor,Data,Museu,Tipo,Titulo,Formato,URL,url,,,,,,,,
15707,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,quadro,Não identificado,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3580/72.1.207-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/nao-identificado-31/,,,,,,,,
15749,28/06/2022,Acervo Digital do Palácio Anchieta,João josé rescála,1938,Palácio Anchieta,,Ladeira Professor Baltazar,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/231/DSF3460-Rescala-Ladeira-Professor-Baltazar-e-Casario-Antigo-198.jpg,https://midiateca.es.gov.br/site/acervo/ladeira-professor-baltazar-2/,,,,,,,,
15745,28/06/2022,Acervo Digital do Palácio Anchieta,Isabel braga,1978,Palácio Anchieta,,Na Barra de Itapemirim,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/468/DSF3500-copy.jpg,https://midiateca.es.gov.br/site/acervo/na-barra-de-itapemirim-2/,,,,,,,,
15792,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,objeto decorativo,Jarra,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3591/72.1.143-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/jarra-3/,,,,,,,,
15781,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-32/,,,,,,,,
15822,28/06/2022,Acervo Digital do Palácio Anchieta,Levino fanzeres,1914,Palácio Anchieta,,Route de Senonches,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/234/DSF3636-Levino-Fanzeres-Trecho-de-Estrada-Ladeado-por-tres-arvores-e-capinzal-florido-223.jpg,https://midiateca.es.gov.br/site/acervo/route-de-semonches/,,,,,,,,
15821,28/06/2022,Acervo Digital do Palácio Anchieta,Luiz fraga,,Palácio Anchieta,,Palácio Anchieta,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/474/473.png,https://midiateca.es.gov.br/site/acervo/palacio-anchieta/,,,,,,,,
15820,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-33/,,,,,,,,
15887,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-34/,,,,,,,,
15868,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,decorativo,Santa Isabel,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3599/72.1.413-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/estatueta-de-santa-isabel/,,,,,,,,
15914,28/06/2022,Acervo Digital do Palácio Anchieta,Levino fanzeres,1930,Palácio Anchieta,,Olinda,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/237/DSF3238-Levino-Fazeres-Olinda-97.jpg,https://midiateca.es.gov.br/site/acervo/olinda-2/,,,,,,,,
15907,28/06/2022,Acervo Digital do Palácio Anchieta,Zavoudakis,,Palácio Anchieta,,Índio guerreiro,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/471/472.png,https://midiateca.es.gov.br/site/acervo/indio-guerreiro-2/,,,,,,,,
15957,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,louça decorativa,Fruteira,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3607/72.1.267-b-002-scaled.jpg,https://midiateca.es.gov.br/site/acervo/fruteira-2/,,,,,,,,
15941,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-35/,,,,,,,,
15980,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,cartão de visita,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-36/,,,,,,,,
16002,28/06/2022,Acervo Digital do Palácio Anchieta,Levino fanzeres,Sem data,Palácio Anchieta,,Sem título,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/239/DSF3547-Levino-Fanzeres-Trecho-de-Rio-com-vegetacao-as-margens-e-montanhas-ao-fundo-102.jpg,https://midiateca.es.gov.br/site/acervo/sem-titulo-72/,,,,,,,,
15997,28/06/2022,Acervo Digital do Palácio Anchieta,Win l. van dick,,Palácio Anchieta,,Paisagem na neve,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/476/474.png,https://midiateca.es.gov.br/site/acervo/paisagem-na-neve/,,,,,,,,
16042,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,estatueta,Nossa Senhora da Conceição,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3623/72.1.418-004-scaled.jpg,https://midiateca.es.gov.br/site/acervo/nossa-senhora-da-conceicao-2/,,,,,,,,
16033,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-37/,,,,,,,,
16072,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-38/,,,,,,,,
16085,28/06/2022,Acervo Digital do Palácio Anchieta,Levino fanzeres,1948,Palácio Anchieta,,As flores enfeitam agora a tristeza do abandono (Iguassú Velho),pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/241/DSF4956-Levino-Fanzeres-Iguassu-Velho-de-1886..jpg,https://midiateca.es.gov.br/site/acervo/as-flores-enfeitam-agora-a-tristeza-do-abandono-iguacu-velho/,,,,,,,,
16080,28/06/2022,Acervo Digital do Palácio Anchieta,Carlos gomes,,Palácio Anchieta,,Paisagem,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/479/475.png,https://midiateca.es.gov.br/site/acervo/paisagem-2/,,,,,,,,
16137,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-39/,,,,,,,,
16121,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,decorativo,Escultura,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3633/72.1.415-008-scaled.jpg,https://midiateca.es.gov.br/site/acervo/escultura/,,,,,,,,
16161,28/06/2022,Acervo Digital do Palácio Anchieta,Alcebiades ghiu,1945,Palácio Anchieta,,Vila Velha - nº 16,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/482/vv.jpg,https://midiateca.es.gov.br/site/acervo/vila-velha-no-16/,,,,,,,,
16160,28/06/2022,Acervo Digital do Palácio Anchieta,Levino fanzeres,Sem data,Palácio Anchieta,,Entardecer,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/243/DSF3659-Levino-Fanzeres-Entardecer-96.jpg,https://midiateca.es.gov.br/site/acervo/entardecer-2/,,,,,,,,
16211,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,decorativo,Estatueta de Santa,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3645/72.1.408-004-scaled.jpg,https://midiateca.es.gov.br/site/acervo/biscuit/,,,,,,,,
16192,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,jornal,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-40/,,,,,,,,
16253,28/06/2022,Acervo Digital do Palácio Anchieta,Levino fanzeres,Sem data,Palácio Anchieta,,Ponte Florentino Ávidos,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/247/DSF5906-copy.jpg,https://midiateca.es.gov.br/site/acervo/ponte-florentino-avidos/,,,,,,,,
16252,28/06/2022,Acervo Digital do Palácio Anchieta,Assis,,Palácio Anchieta,,Cena urbana,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/490/479.png,https://midiateca.es.gov.br/site/acervo/cena-urbana/,,,,,,,,
16236,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,cartão de visita,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-41/,,,,,,,,
16292,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-42/,,,,,,,,
16287,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,objeto decorativo,Nossa Senhora da Conceição,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3650/72.1.414-002-scaled.jpg,https://midiateca.es.gov.br/site/acervo/estatueta-2/,,,,,,,,
16344,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,calendário promocional,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-43/,,,,,,,,
16341,28/06/2022,Acervo Digital do Palácio Anchieta,Levino fanzeres,Sem data,Palácio Anchieta,,Crepúsculo,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/245/DSF6403-Levino-Fanzeres-Crepusculo-39.jpg,https://midiateca.es.gov.br/site/acervo/crepusculo-2/,,,,,,,,
16327,28/06/2022,Acervo Digital do Palácio Anchieta,Ricardo,Sem data,Palácio Anchieta,,Sem título,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/495/481.png,https://midiateca.es.gov.br/site/acervo/paisagem-4/,,,,,,,,
16375,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,objeto decorativo,Estatueta,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3657/72.1.628-003-scaled.jpg,https://midiateca.es.gov.br/site/acervo/estatueta-3/,,,,,,,,
16408,28/06/2022,Acervo Digital do Palácio Anchieta,Áurea lígia miranda bernardi,2012,Palácio Anchieta,,Palácio Anchieta: o restauro de uma imagem,livro,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/818/DOCUMENTAR-Capa-PALACIO-ANCHIETA_Fechada-F3-mesclado.pdf,https://midiateca.es.gov.br/site/acervo/palacio-anchieta-o-restauro-de-uma-imagem/,,,,,,,,
16399,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-44/,,,,,,,,
16425,28/06/2022,Acervo Digital do Palácio Anchieta,Levino fanzeres,1948-51,Palácio Anchieta,,Encostas da Floresta da Tijuca,pintura,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/249/DSF3881-Levino-Fanzeres-Encosta-s-da-Floresta-da-Tijuca-34.jpg,https://midiateca.es.gov.br/site/acervo/encostas-da-floresta-da-tijuca/,,,,,,,,
16458,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-45/,,,,,,,,
16453,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,objeto decorativo,Estatueta barroca,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3665/72.1.416-005-scaled.jpg,https://midiateca.es.gov.br/site/acervo/estatueta-barroca/,,,,,,,,
16506,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-46/,,,,,,,,
16497,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,objeto decorativo,Prato,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/1489/72.1.26-009-scaled.jpg,https://midiateca.es.gov.br/site/acervo/prato-2/,,,,,,,,
16493,28/06/2022,Acervo Digital do Palácio Anchieta,,2012,Palácio Anchieta,,Palácio Anchieta: Patrimônio Capixaba,livro,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/881/DOCUMENTAR-Livro-Palacio-Anchieta-Oficial-editado-PDF.pdf,https://midiateca.es.gov.br/site/acervo/palacio-anchieta-patrimonio-capixaba/,,,,,,,,
16542,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,biscuit,Anjo,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3673/74.1.636-004-scaled.jpg,https://midiateca.es.gov.br/site/acervo/anjo/,,,,,,,,
16576,28/06/2022,Acervo Digital do Palácio Anchieta,,2020,Palácio Anchieta,,Relatório de ações educativas - Período: 2015 a 2019,relatório,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/926/DOCUMENTAR-relatorio-Acoes-Educativas-Consolidado-2015-a-2019.pdf,https://midiateca.es.gov.br/site/acervo/relatorio-de-acoes-educativas-periodo-2015-a-2019/,,,,,,,,
16566,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-47/,,,,,,,,
16593,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,objeto decorativo,Prato,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/1499/72.1.43-003-scaled.jpg,https://midiateca.es.gov.br/site/acervo/prato-3/,,,,,,,,
16624,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,objeto decorativo,São João Batista,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3686/72.1.420-005-scaled.jpg,https://midiateca.es.gov.br/site/acervo/estatueta-de-sao-joao-batista/,,,,,,,,
16618,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-48/,,,,,,,,
16683,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-49/,,,,,,,,
16667,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,objeto decorativo,Prato,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/1516/72.1.40-008-scaled.jpg,https://midiateca.es.gov.br/site/acervo/prato-4/,,,,,,,,
16656,28/06/2022,Acervo Digital do Palácio Anchieta,,,Palácio Anchieta,,Relatório do Espaço Cultural do Palácio Anchieta - Período: 2009 a 2021,relatório,https://midiateca.es.gov.br/palacioanchieta/wp-content/uploads/tainacan-items/77/967/DOCUMENTAR-Relatorio-Consoliodado-ESPACO-CULTURAL-PALACIO-ANCHIETA-2009-A-2021.pdf,https://midiateca.es.gov.br/site/acervo/relatorio-do-espaco-cultural-do-palacio-anchieta-periodo-2009-a-2021/,,,,,,,,
16734,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-50/,,,,,,,,
16728,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,louça utilitária,Prato de sobremesa,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/2145/72.1.195-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/prato-de-sobremesa/,,,,,,,,
16710,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,decorativo,Crucifixo,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3693/74.1.639-004-scaled.jpg,https://midiateca.es.gov.br/site/acervo/crucifixo-2/,,,,,,,,
16759,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,objeto decorativo,Prato,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/1526/72.1.30-72.1.31-b-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/prato-5/,,,,,,,,
16797,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,utilitário,Bule,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3698/72.1.406-bule-72.1.525-acucareiro-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/bule-2/,,,,,,,,
16785,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-51/,,,,,,,,
16823,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,louça decorativa,Prato de parede,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/2152/72.1.32-006-scaled.jpg,https://midiateca.es.gov.br/site/acervo/prato-de-parede/,,,,,,,,
16843,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,objeto decorativo,Prato Decorativo,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/1537/72.1.48-007-scaled.jpg,https://midiateca.es.gov.br/site/acervo/prato-6/,,,,,,,,
16835,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-52/,,,,,,,,
16898,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-53/,,,,,,,,
16877,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Travessa (uma peça média e outra grande),objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3710/72.1.527-005-scaled.jpg,https://midiateca.es.gov.br/site/acervo/travessa-uma-peca-media-e-outra-grande/,,,,,,,,
16932,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Xícara de chá,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/1545/72.1.161-vater-72.1.162-alvttrr-005-scaled.jpg,https://midiateca.es.gov.br/site/acervo/xicara-de-cha/,,,,,,,,
16914,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,louça utilitária,Prato de parede,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/2160/72.1.39-72.1.137-009-scaled.jpg,https://midiateca.es.gov.br/site/acervo/prato-de-parede-2/,,,,,,,,
16964,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,utilitário,Travessa (uma peça média e outra grande),objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3717/72.1.528-esq-72.1.527-dir-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/travessa-uma-peca-media-e-outra-grande-2/,,,,,,,,
16953,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-54/,,,,,,,,
17000,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-55/,,,,,,,,
16994,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,decorativo ,Title,Tipo,url,200,,,,,,,,
17006,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Tête a Tête,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/1561/72.1.121-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/tete-a-tete/,,,,,,,,
17051,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-56/,,,,,,,,
17047,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Xícara com píres,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3725/72.1.180-72.1.181-72.1.182-72.1.183-72.1.184-72.1.185-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/xicara-com-pires/,,,,,,,,
17102,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,objeto decorativo,Jarro,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/1567/72.1.400-004-scaled.jpg,https://midiateca.es.gov.br/site/acervo/jarro-2/,,,,,,,,
17082,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,utilitária-móvel,Mesa de jantar,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/2193/72.1.484-007-scaled.jpg,https://midiateca.es.gov.br/site/acervo/mesa-de-jantar/,,,,,,,,
17138,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Xícara com píres,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3735/72.1.181-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/xicara-com-pires-2/,,,,,,,,
17110,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,foto,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-57/,,,,,,,,
17167,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,utilitário,Cadeira,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/2220/72.1.485-005-1-scaled.jpg,https://midiateca.es.gov.br/site/acervo/cadeira-5/,,,,,,,,
17159,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-58/,,,,,,,,
17195,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Aparelho de chá alemão,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/1573/72.1.89-008-scaled.jpg,https://midiateca.es.gov.br/site/acervo/aparelho-de-cha-alemao/,,,,,,,,
17219,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-59/,,,,,,,,
17213,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Xícara com píres,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3737/72.1.182-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/xicara-com-pires-3/,,,,,,,,
17267,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-60/,,,,,,,,
17250,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,utilitário,Cadeira,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/2249/72.1.494-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/cadeira-6/,,,,,,,,
17302,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Xícara com píres,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3739/72.1.183-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/xicara-com-pires-4/,,,,,,,,
17273,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,louça decorativa,Bandeja,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/1591/72.1.7-008-scaled.jpg,https://midiateca.es.gov.br/site/acervo/bandeja/,,,,,,,,
17323,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-61/,,,,,,,,
17359,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,objeto decorativo,Abajur,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/1602/72.1.350-007-scaled.jpg,https://midiateca.es.gov.br/site/acervo/lustre-2/,,,,,,,,
17340,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,decorativo/utilitário,Fruteira,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/2251/72.1.291-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/fruteira-3/,,,,,,,,
17379,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Xícara com píres,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3741/72.1.184-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/xicara-com-pires-5/,,,,,,,,
17370,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-62/,,,,,,,,
17420,28/06/2022,Acervo museológico do Museu do Colono,,,Museu do Colono,objeto decorativo,Fruteira,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/2252/72.1.341-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/fruteira-4/,,,,,,,,
17415,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-63/,,,,,,,,
17449,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Console,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/1615/72.1.466-002-scaled.jpg,https://midiateca.es.gov.br/site/acervo/console-2/,,,,,,,,
17468,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-64/,,,,,,,,
17462,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,porcelana decorativa,Xícara com píres,objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/3743/72.1.185-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/xicara-com-pires-6/,,,,,,,,
17517,28/06/2022,Acervo museológico do Museu do Colono,Não identificado,,Museu do Colono,,Não identificado,objeto museológico,,https://midiateca.es.gov.br/site/acervo/nao-identificado-65/,,,,,,,,
17502,28/06/2022,Acervo museológico do Museu do Colono,,,Museu do Colono,,Relógio de parede (modelo oito),objeto museológico,https://midiateca.es.gov.br/museucolono/wp-content/uploads/tainacan-items/732/2258/74.2.12-reloI_gio-de-parede-001-scaled.jpg,https://midiateca.es.gov.br/site/acervo/relogio-de-parede-modelo-oito/,,,,,,,,
